ad_id,reporting_start,reporting_end,interest1,interest2,interest3,campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,total_conversion,approved_conversion,cr,ctr,cpc
780104,2017-08-21,2017-08-21,25,27,26,936,116147,30-34,F,25,4971,1.0,1.230000019,1,1,0.0002011667672500503,0.0002011667672500503,1.230000019
780199,2017-08-22,2017-08-22,23,28,27,936,116163,35-39,F,23,1030,1.0,0.0,1,1,0.000970873786407767,0.000970873786407767,0.0
780318,2017-08-22,2017-08-22,29,32,31,936,116183,45-49,F,29,162341,56.0,77.07999969,3,0,1.8479620059011586e-05,0.00034495290776821627,1.376428565892857
780323,2017-08-21,2017-08-21,29,35,34,936,116183,45-49,F,29,24542,7.0,9.329999924,1,0,4.074647542987532e-05,0.0002852253280091272,1.3328571319999998
780486,2017-08-21,2017-08-21,65,69,71,936,116216,30-34,F,65,2879,1.0,0.0,1,1,0.0003473428273706148,0.0003473428273706148,0.0
780498,2017-08-22,2017-08-22,64,65,68,936,116218,30-34,F,64,13621,3.0,4.090000033,1,0,7.341604874825637e-05,0.0002202481462447691,1.3633333443333333
780511,2017-08-23,2017-08-23,63,65,66,936,116220,30-34,F,63,6175,1.0,1.370000005,2,1,0.00032388663967611336,0.00016194331983805668,1.370000005
780629,2017-08-24,2017-08-24,28,34,34,936,116240,30-34,F,28,2963,1.0,0.0,1,0,0.0003374957813027337,0.0003374957813027337,0.0
780653,2017-08-24,2017-08-24,29,33,35,936,116244,30-34,F,29,9076,1.0,1.379999995,1,1,0.00011018069634200089,0.00011018069634200089,1.379999995
780655,2017-08-24,2017-08-24,29,33,34,936,116244,30-34,F,29,20941,4.0,5.909999967,1,1,4.7753211403466884e-05,0.00019101284561386754,1.47749999175
780666,2017-08-24,2017-08-24,10,13,13,936,116246,45-49,F,10,3462,1.0,0.0,1,0,0.00028885037550548814,0.00028885037550548814,0.0
780681,2017-08-24,2017-08-24,26,29,29,936,116248,30-34,F,26,4073,1.0,0.0,1,1,0.00024551927326295114,0.00024551927326295114,0.0
780700,2017-08-18,2017-08-18,27,33,30,936,116252,30-34,F,27,3745,1.0,0.0,1,0,0.000267022696929239,0.000267022696929239,0.0
780748,2017-08-18,2017-08-18,24,26,28,936,116265,30-34,F,24,830,1.0,0.0,1,0,0.0012048192771084338,0.0012048192771084338,0.0
780759,2017-08-18,2017-08-18,18,24,22,936,116267,45-49,F,18,2912,1.0,0.0,1,0,0.00034340659340659343,0.00034340659340659343,0.0
780760,2017-08-24,2017-08-24,18,23,22,936,116267,45-49,F,18,17167,5.0,6.910000086,1,0,5.8251296091338034e-05,0.00029125648045669016,1.3820000172
780797,2017-08-24,2017-08-24,22,25,25,936,116273,30-34,F,22,24491,7.0,9.539999962,1,0,4.0831325793148504e-05,0.00028581928055203954,1.3628571374285714
780799,2017-08-23,2017-08-23,22,24,26,936,116273,30-34,F,22,44699,13.0,17.30000037,2,0,4.474373028479384e-05,0.00029083424685115997,1.3307692592307692
780821,2017-08-23,2017-08-23,23,24,25,936,116277,30-34,F,23,6469,2.0,1.309999943,1,0,0.0001545833977430824,0.0003091667954861648,0.6549999715
780830,2017-08-23,2017-08-23,16,17,17,936,116279,45-49,F,16,16053,3.0,4.079999924,1,1,6.229365227683299e-05,0.00018688095683049897,1.3599999746666667
780835,2017-08-23,2017-08-23,16,21,21,936,116279,45-49,F,16,54724,12.0,17.92999995,1,1,1.8273518017688765e-05,0.0002192822162122652,1.4941666624999999
780867,2017-08-23,2017-08-23,21,27,26,936,116285,30-34,F,21,4706,1.0,1.220000029,1,0,0.00021249468763280918,0.00021249468763280918,1.220000029
780974,2017-08-23,2017-08-23,32,38,36,936,116303,40-44,F,32,8316,3.0,4.569999933,1,1,0.00012025012025012025,0.00036075036075036075,1.523333311
781066,2017-08-23,2017-08-23,22,26,25,936,116323,40-44,F,22,5794,2.0,2.269999981,1,0,0.00017259233690024162,0.00034518467380048324,1.1349999905
781114,2017-08-23,2017-08-23,18,24,22,936,116331,40-44,F,18,4813,1.0,1.029999971,1,0,0.00020777062123415748,0.00020777062123415748,1.029999971
781159,2017-08-23,2017-08-23,10,15,11,936,116339,40-44,F,10,85285,26.0,36.13000035,1,0,1.1725391334935804e-05,0.00030486017470833087,1.3896153980769232
781162,2017-08-21,2017-08-21,10,11,13,936,116339,40-44,F,10,5839,1.0,1.370000005,1,0,0.00017126220243192326,0.00017126220243192326,1.370000005
781175,2017-08-21,2017-08-21,15,16,21,936,116341,40-44,F,15,5859,1.0,1.539999962,1,0,0.00017067759003242875,0.00017067759003242875,1.539999962
781187,2017-08-18,2017-08-18,16,22,19,936,116343,40-44,F,16,164118,41.0,59.06999993,1,0,6.093176860551555e-06,0.00024982025128261374,1.4407317056097562
781195,2017-08-18,2017-08-18,63,67,69,936,116345,35-39,F,63,18234,6.0,7.810000062,1,0,5.4842601733026214e-05,0.0003290556103981573,1.301666677
781207,2017-08-18,2017-08-18,64,67,70,936,116347,35-39,F,64,2755,1.0,0.0,1,0,0.0003629764065335753,0.0003629764065335753,0.0
781303,2017-08-19,2017-08-19,27,29,30,936,116363,35-39,F,27,73676,20.0,28.5,1,0,1.3572940984852598e-05,0.00027145881969705196,1.425
781305,2017-08-19,2017-08-19,27,30,28,936,116363,35-39,F,27,18421,7.0,10.07999992,1,0,5.428586938819825e-05,0.00038000108571738776,1.4399999885714287
781327,2017-08-19,2017-08-19,29,35,35,936,116367,35-39,F,29,164754,49.0,67.97999978,2,1,1.2139310729936754e-05,0.0002974131128834505,1.3873469342857143
781353,2017-08-19,2017-08-19,10,13,15,936,116371,35-39,F,10,7449,1.0,1.639999986,1,1,0.00013424620754463686,0.00013424620754463686,1.639999986
781354,2017-08-19,2017-08-19,10,14,16,936,116371,35-39,F,10,6424,1.0,0.529999971,1,0,0.00015566625155666251,0.00015566625155666251,0.529999971
781438,2017-08-18,2017-08-18,63,65,68,936,116385,30-34,M,63,2086,1.0,0.0,1,0,0.00047938638542665386,0.00047938638542665386,0.0
781470,2017-08-18,2017-08-18,16,17,18,936,116391,35-39,M,16,6016,1.0,0.0,1,0,0.00016622340425531914,0.00016622340425531914,0.0
781499,2017-08-18,2017-08-18,15,21,20,936,116395,35-39,M,15,6412,1.0,1.370000005,1,0,0.00015595757953836556,0.00015595757953836556,1.370000005
781508,2017-08-24,2017-08-24,63,68,64,936,116397,30-34,F,63,5040,1.0,1.440000057,1,0,0.0001984126984126984,0.0001984126984126984,1.440000057
781556,2017-08-24,2017-08-24,32,37,36,936,116405,30-34,F,32,1772,1.0,0.0,1,0,0.000564334085778781,0.000564334085778781,0.0
781559,2017-08-18,2017-08-18,32,38,34,936,116405,30-34,F,32,1783,1.0,0.0,1,0,0.0005608524957936063,0.0005608524957936063,0.0
781606,2017-08-18,2017-08-18,20,21,24,936,116413,35-39,M,20,8200,3.0,3.919999957,1,0,0.00012195121951219512,0.00036585365853658537,1.3066666523333332
781690,2017-08-18,2017-08-18,26,28,30,936,116427,45-49,F,26,115896,38.0,49.44000006,1,0,8.628425484917513e-06,0.00032788016842686546,1.3010526331578949
781811,2017-08-18,2017-08-18,16,17,22,936,116447,35-39,F,16,10186,1.0,1.230000019,1,1,9.817396426467701e-05,9.817396426467701e-05,1.230000019
781857,2017-08-18,2017-08-18,20,21,24,936,116455,30-34,M,20,9134,3.0,4.180000067,2,0,0.0002189621195533173,0.00032844317932997593,1.3933333556666667
781858,2017-08-18,2017-08-18,20,25,22,936,116455,30-34,M,20,3385,1.0,1.440000057,1,1,0.0002954209748892171,0.0002954209748892171,1.440000057
781907,2017-08-19,2017-08-19,21,27,23,936,116463,45-49,F,21,1314,1.0,0.0,1,0,0.00076103500761035,0.00076103500761035,0.0
781928,2017-08-19,2017-08-19,18,21,22,936,116467,30-34,M,18,2916,1.0,0.0,1,1,0.0003429355281207133,0.0003429355281207133,0.0
781929,2017-08-20,2017-08-20,18,21,21,936,116467,30-34,M,18,6142,1.0,1.330000043,1,0,0.00016281341582546403,0.00016281341582546403,1.330000043
781950,2017-08-20,2017-08-20,20,26,21,936,116471,30-34,F,20,1984,1.0,0.0,1,0,0.0005040322580645161,0.0005040322580645161,0.0
781999,2017-08-20,2017-08-20,24,30,29,936,116479,30-34,M,24,9142,3.0,3.749999881,1,0,0.00010938525486764385,0.00032815576460293154,1.2499999603333334
782001,2017-08-20,2017-08-20,24,30,28,936,116479,30-34,M,24,5475,2.0,2.730000019,1,1,0.00018264840182648402,0.00036529680365296805,1.3650000095
782022,2017-08-20,2017-08-20,18,24,20,936,116483,30-34,F,18,8254,2.0,2.320000052,1,1,0.000121153380179307,0.000242306760358614,1.160000026
782026,2017-08-21,2017-08-21,18,24,20,936,116483,30-34,F,18,5704,1.0,1.320000052,1,0,0.0001753155680224404,0.0001753155680224404,1.320000052
782130,2017-08-21,2017-08-21,16,18,21,936,116501,30-34,F,16,7301,2.0,0.0,1,0,0.00013696753869332968,0.00027393507738665936,0.0
782134,2017-08-21,2017-08-21,16,19,21,936,116501,30-34,F,16,37873,5.0,6.169999957,1,1,2.6404034536477173e-05,0.00013202017268238586,1.2339999914
782135,2017-08-20,2017-08-20,16,20,17,936,116501,30-34,F,16,25267,4.0,4.940000057,2,1,7.915462856690546e-05,0.0001583092571338109,1.23500001425
782171,2017-08-20,2017-08-20,30,31,32,936,116507,30-34,F,30,535,1.0,0.0,1,0,0.001869158878504673,0.001869158878504673,0.0
782180,2017-08-19,2017-08-19,29,34,30,936,116509,30-34,M,29,3396,1.0,0.0,1,0,0.0002944640753828033,0.0002944640753828033,0.0
782219,2017-08-19,2017-08-19,26,27,32,936,116515,30-34,M,26,977,1.0,0.0,1,0,0.0010235414534288639,0.0010235414534288639,0.0
782228,2017-08-19,2017-08-19,63,64,66,936,116517,40-44,F,63,12318,5.0,6.340000153,1,1,8.118201006656925e-05,0.00040591005033284623,1.2680000306
782242,2017-08-19,2017-08-19,28,34,31,936,116519,30-34,F,28,4783,1.0,0.860000014,1,0,0.0002090738030524775,0.0002090738030524775,0.860000014
782275,2017-08-19,2017-08-19,29,31,30,936,116525,30-34,F,29,6475,1.0,1.350000024,1,0,0.00015444015444015445,0.00015444015444015445,1.350000024
782337,2017-08-20,2017-08-20,16,18,19,936,116535,45-49,F,16,104578,29.0,39.25000095,1,1,9.562240624223067e-06,0.00027730497810246895,1.3534483086206897
782407,2017-08-20,2017-08-20,10,12,11,936,116547,45-49,F,10,33664,11.0,12.51000035,1,0,2.970532319391635e-05,0.0003267585551330798,1.137272759090909
782443,2017-08-20,2017-08-20,20,25,24,936,116553,40-44,F,20,979,1.0,0.0,1,0,0.0010214504596527069,0.0010214504596527069,0.0
782541,2017-08-20,2017-08-20,28,29,30,936,116569,40-44,F,28,7337,3.0,4.079999924,1,0,0.0001362954886193267,0.0004088864658579801,1.3599999746666667
782587,2017-08-18,2017-08-18,10,13,16,936,116577,30-34,M,10,2499,1.0,0.0,1,0,0.00040016006402561027,0.00040016006402561027,0.0
782647,2017-08-18,2017-08-18,27,33,30,936,116587,40-44,F,27,11244,3.0,4.550000191,1,0,8.893632159373888e-05,0.00026680896478121667,1.5166667303333332
782658,2017-08-23,2017-08-23,15,17,19,936,116589,30-34,M,15,4827,1.5,0.0,1,0,0.00020716801325875285,0.00031075201988812925,0.0
782694,2017-08-23,2017-08-23,29,31,35,936,116595,35-39,F,29,29035,7.0,8.910000086,2,2,6.888238333046323e-05,0.00024108834165662132,1.2728571551428571
782706,2017-08-23,2017-08-23,30,32,32,936,116597,35-39,F,30,761,1.0,0.0,1,0,0.001314060446780552,0.001314060446780552,0.0
782754,2017-08-23,2017-08-23,26,31,32,936,116605,35-39,F,26,6532,1.0,1.610000014,1,0,0.00015309246785058175,0.00015309246785058175,1.610000014
782815,2017-08-23,2017-08-23,10,16,15,936,116615,40-44,F,10,11537,3.0,4.300000191,1,0,8.667764583513912e-05,0.00026003293750541737,1.433333397
782816,2017-08-23,2017-08-23,10,13,11,936,116615,40-44,F,10,12183,3.0,2.869999945,1,0,8.208158909956496e-05,0.0002462447672986949,0.9566666483333334
782862,2017-08-23,2017-08-23,64,70,67,936,116623,35-39,F,64,5912,1.0,1.559999943,1,1,0.00016914749661705008,0.00016914749661705008,1.559999943
950068,2017-08-23,2017-08-23,10,12,13,936,123438,30-34,M,10,4012,1.0,1.570000052,1,0,0.0002492522432701894,0.0002492522432701894,1.570000052
950078,2017-08-22,2017-08-22,16,22,17,936,123440,30-34,M,16,12396,2.0,3.210000038,2,1,0.00016134236850596966,0.00016134236850596966,1.605000019
950079,2017-08-22,2017-08-22,16,20,22,936,123440,30-34,M,16,3142,1.5,0.0,2,2,0.0006365372374283895,0.00047740292807129216,0.0
950099,2017-08-22,2017-08-22,18,23,23,936,123443,30-34,M,18,1120,1.0,0.0,1,0,0.0008928571428571428,0.0008928571428571428,0.0
950109,2017-08-22,2017-08-22,20,24,22,936,123445,30-34,M,20,343,1.0,0.0,1,1,0.0029154518950437317,0.0029154518950437317,0.0
950170,2017-08-22,2017-08-22,15,19,16,936,123455,30-34,M,15,1720,1.0,0.0,1,1,0.0005813953488372093,0.0005813953488372093,0.0
950179,2017-08-22,2017-08-22,16,22,19,936,123457,30-34,M,16,3423,1.0,0.0,1,1,0.00029214139643587495,0.00029214139643587495,0.0
950182,2017-08-22,2017-08-22,16,20,19,936,123457,30-34,M,16,3242,1.0,0.0,1,0,0.00030845157310302283,0.00030845157310302283,0.0
950183,2017-08-22,2017-08-22,16,22,19,936,123457,30-34,M,16,15720,1.0,1.379999995,1,0,6.361323155216285e-05,6.361323155216285e-05,1.379999995
950200,2017-08-22,2017-08-22,10,13,15,936,123460,30-34,M,10,1217,1.0,0.0,1,1,0.0008216926869350862,0.0008216926869350862,0.0
950224,2017-08-22,2017-08-22,20,21,23,936,123464,40-44,M,20,2367,2.0,2.839999914,1,1,0.0004224757076468103,0.0008449514152936206,1.419999957
950326,2017-08-22,2017-08-22,16,19,22,936,123481,35-39,M,16,6607,1.0,1.320000052,2,0,0.0003027092477675193,0.00015135462388375965,1.320000052
950345,2017-08-23,2017-08-23,64,66,65,936,123484,30-34,M,64,616,1.0,0.0,1,0,0.0016233766233766235,0.0016233766233766235,0.0
950452,2017-08-23,2017-08-23,16,22,22,936,123502,45-49,M,16,5537,1.0,1.519999981,1,0,0.00018060321473722233,0.00018060321473722233,1.519999981
950463,2017-08-19,2017-08-19,15,19,18,936,123504,45-49,M,15,818,1.0,0.0,1,0,0.0012224938875305623,0.0012224938875305623,0.0
950495,2017-08-19,2017-08-19,21,25,25,936,123509,45-49,M,21,1909,1.0,0.980000019,1,0,0.0005238344683080147,0.0005238344683080147,0.980000019
950521,2017-08-18,2017-08-18,21,27,25,936,123514,30-34,M,21,351,1.0,0.0,1,0,0.002849002849002849,0.002849002849002849,0.0
950531,2017-08-19,2017-08-19,22,24,26,936,123515,45-49,M,22,572,1.0,0.0,1,0,0.0017482517482517483,0.0017482517482517483,0.0
950537,2017-08-19,2017-08-19,36,41,40,936,123516,40-44,M,36,1884,1.0,1.409999967,1,0,0.0005307855626326964,0.0005307855626326964,1.409999967
950550,2017-08-19,2017-08-19,30,35,36,936,123519,30-34,M,30,219,1.0,0.0,1,0,0.0045662100456621,0.0045662100456621,0.0
950577,2017-08-19,2017-08-19,32,38,34,936,123523,30-34,M,32,540,1.0,0.0,1,1,0.001851851851851852,0.001851851851851852,0.0
950578,2017-08-19,2017-08-19,32,37,37,936,123523,30-34,M,32,550,1.0,0.0,1,0,0.0018181818181818182,0.0018181818181818182,0.0
950595,2017-08-18,2017-08-18,26,30,31,936,123526,30-34,M,26,465,1.0,0.0,1,0,0.002150537634408602,0.002150537634408602,0.0
950609,2017-08-18,2017-08-18,29,31,35,936,123528,30-34,M,29,1761,1.0,0.0,1,1,0.0005678591709256105,0.0005678591709256105,0.0
950629,2017-08-23,2017-08-23,65,67,68,936,123532,30-34,M,65,152,1.0,0.0,1,1,0.006578947368421052,0.006578947368421052,0.0
950631,2017-08-23,2017-08-23,65,70,70,936,123532,30-34,M,65,152,1.0,0.0,1,1,0.006578947368421052,0.006578947368421052,0.0
950649,2017-08-23,2017-08-23,64,67,70,936,123535,30-34,M,64,429,1.0,0.0,1,0,0.002331002331002331,0.002331002331002331,0.0
950745,2017-08-18,2017-08-18,29,32,31,936,123551,30-34,M,29,1514,1.0,0.0,2,2,0.001321003963011889,0.0006605019815059445,0.0
950770,2017-08-18,2017-08-18,28,31,30,936,123555,30-34,M,28,7780,3.0,4.329999924,2,2,0.0002570694087403599,0.00038560411311053987,1.443333308
950772,2017-08-18,2017-08-18,28,30,33,936,123556,35-39,M,28,460,1.0,0.0,1,0,0.002173913043478261,0.002173913043478261,0.0
950773,2017-08-18,2017-08-18,28,29,32,936,123556,35-39,M,28,471,1.0,0.0,1,0,0.0021231422505307855,0.0021231422505307855,0.0
950776,2017-08-18,2017-08-18,28,29,32,936,123556,35-39,M,28,2633,1.0,1.070000052,1,0,0.00037979491074819596,0.00037979491074819596,1.070000052
950787,2017-08-18,2017-08-18,27,32,30,936,123558,30-34,M,27,199,1.0,0.0,1,0,0.005025125628140704,0.005025125628140704,0.0
950808,2017-08-22,2017-08-22,32,33,38,936,123562,35-39,M,32,398,1.0,0.0,1,0,0.002512562814070352,0.002512562814070352,0.0
950839,2017-08-22,2017-08-22,24,29,25,936,123567,30-34,M,24,246,1.0,0.0,2,2,0.008130081300813009,0.0040650406504065045,0.0
950878,2017-08-19,2017-08-19,10,11,15,936,123573,40-44,M,10,2967,1.0,1.5,1,1,0.0003370407819346141,0.0003370407819346141,1.5
950969,2017-08-19,2017-08-19,36,38,40,936,123588,45-49,M,36,255,1.0,0.0,1,0,0.00392156862745098,0.00392156862745098,0.0
951021,2017-08-19,2017-08-19,7,13,9,936,123597,30-34,F,7,457,1.0,0.0,1,1,0.002188183807439825,0.002188183807439825,0.0
951033,2017-08-19,2017-08-19,10,13,13,936,123599,30-34,F,10,5517,1.0,1.230000019,1,0,0.00018125793003443902,0.00018125793003443902,1.230000019
951035,2017-08-19,2017-08-19,10,15,12,936,123599,30-34,F,10,1539,1.0,0.0,1,1,0.000649772579597141,0.000649772579597141,0.0
951043,2017-08-19,2017-08-19,16,22,17,936,123601,30-34,F,16,3189,1.0,0.0,1,0,0.00031357792411414236,0.00031357792411414236,0.0
951045,2017-08-19,2017-08-19,16,20,21,936,123601,30-34,F,16,3348,1.0,0.0,1,0,0.0002986857825567503,0.0002986857825567503,0.0
951046,2017-08-19,2017-08-19,16,18,17,936,123601,30-34,F,16,20050,4.0,4.659999847,4,1,0.00019950124688279303,0.00019950124688279303,1.16499996175
951102,2017-08-19,2017-08-19,16,18,19,936,123611,45-49,M,16,2254,1.0,0.0,1,0,0.00044365572315882877,0.00044365572315882877,0.0
951105,2017-08-19,2017-08-19,16,20,21,936,123611,45-49,M,16,5894,1.0,1.539999962,1,1,0.00016966406515100103,0.00016966406515100103,1.539999962
951133,2017-08-18,2017-08-18,16,21,19,936,123616,35-39,M,16,9948,2.0,2.720000029,2,0,0.0002010454362685967,0.0002010454362685967,1.3600000145
951202,2017-08-18,2017-08-18,26,29,28,936,123627,45-49,F,26,5307,3.0,4.289999962,2,1,0.0003768607499528924,0.0005652911249293386,1.4299999873333331
951225,2017-08-18,2017-08-18,22,28,28,936,123631,35-39,F,22,4621,2.0,3.25,1,1,0.00021640337589266391,0.00043280675178532783,1.625
951270,2017-08-18,2017-08-18,18,21,19,936,123639,35-39,F,18,784,1.0,0.0,1,1,0.0012755102040816326,0.0012755102040816326,0.0
951282,2017-08-18,2017-08-18,16,22,17,936,123641,35-39,F,16,5775,1.0,1.580000043,1,1,0.00017316017316017316,0.00017316017316017316,1.580000043
951285,2017-08-19,2017-08-19,16,20,20,936,123641,35-39,F,16,9297,2.0,2.619999886,2,1,0.00021512315800795956,0.00021512315800795956,1.309999943
951294,2017-08-19,2017-08-19,15,16,17,936,123643,35-39,F,15,699,1.0,0.0,1,0,0.001430615164520744,0.001430615164520744,0.0
951305,2017-08-19,2017-08-19,10,12,13,936,123644,35-39,F,10,1104,1.0,0.0,1,0,0.0009057971014492754,0.0009057971014492754,0.0
951334,2017-08-18,2017-08-18,64,70,69,936,123649,30-34,F,64,3717,1.0,1.539999962,1,0,0.0002690341673392521,0.0002690341673392521,1.539999962
951391,2017-08-19,2017-08-19,28,29,33,936,123659,30-34,F,28,2879,1.0,1.590000033,2,2,0.0006946856547412296,0.0003473428273706148,1.590000033
951392,2017-08-20,2017-08-20,28,31,32,936,123659,30-34,F,28,2749,1.0,1.389999986,1,0,0.0003637686431429611,0.0003637686431429611,1.389999986
951400,2017-08-21,2017-08-21,10,12,15,936,123660,45-49,F,10,24028,9.0,12.39000034,2,0,8.3236224404861e-05,0.0003745630098218745,1.3766667044444445
951402,2017-08-21,2017-08-21,29,32,31,936,123661,30-34,F,29,1118,1.0,0.0,1,1,0.0008944543828264759,0.0008944543828264759,0.0
951413,2017-08-21,2017-08-21,26,29,27,936,123662,30-34,F,26,1083,1.0,0.0,2,1,0.0018467220683287165,0.0009233610341643582,0.0
951420,2017-08-21,2017-08-21,27,33,32,936,123664,30-34,F,27,843,1.0,0.0,1,0,0.0011862396204033216,0.0011862396204033216,0.0
951444,2017-08-21,2017-08-21,25,28,26,936,123668,30-34,F,25,2983,1.0,0.970000029,1,0,0.00033523298692591353,0.00033523298692591353,0.970000029
951448,2017-08-22,2017-08-22,25,30,28,936,123668,30-34,F,25,696,1.0,0.0,1,0,0.0014367816091954023,0.0014367816091954023,0.0
951462,2017-08-21,2017-08-21,16,20,19,936,123671,45-49,F,16,7589,2.0,3.150000095,1,1,0.00013176966662274345,0.0002635393332454869,1.5750000475
951464,2017-08-21,2017-08-21,16,17,21,936,123671,45-49,F,16,20997,10.0,11.94999981,1,0,4.76258513120922e-05,0.000476258513120922,1.194999981
951465,2017-08-21,2017-08-21,16,18,17,936,123671,45-49,F,16,4617,1.0,1.360000014,1,0,0.00021659085986571366,0.00021659085986571366,1.360000014
951498,2017-08-21,2017-08-21,20,22,21,936,123677,45-49,F,20,259,1.0,0.0,1,0,0.003861003861003861,0.003861003861003861,0.0
951508,2017-08-21,2017-08-21,18,21,22,936,123678,30-34,F,18,1134,1.0,0.0,1,0,0.0008818342151675485,0.0008818342151675485,0.0
951542,2017-08-20,2017-08-20,27,32,28,936,123684,40-44,F,27,357,1.0,0.0,1,0,0.0028011204481792717,0.0028011204481792717,0.0
951607,2017-08-20,2017-08-20,10,15,15,936,123695,40-44,F,10,848,1.0,0.0,1,1,0.0011792452830188679,0.0011792452830188679,0.0
951608,2017-08-20,2017-08-20,10,15,13,936,123695,40-44,F,10,3149,1.0,1.480000019,1,0,0.00031756113051762465,0.00031756113051762465,1.480000019
951641,2017-08-20,2017-08-20,2,4,7,936,123700,40-44,F,2,87,1.0,0.0,1,1,0.011494252873563218,0.011494252873563218,0.0
951677,2017-08-20,2017-08-20,27,28,31,936,123706,35-39,F,27,2563,1.0,1.480000019,1,0,0.0003901677721420211,0.0003901677721420211,1.480000019
951692,2017-08-21,2017-08-21,10,15,14,936,123709,35-39,F,10,1107,1.0,0.0,1,0,0.0009033423667570009,0.0009033423667570009,0.0
951715,2017-08-20,2017-08-20,64,65,65,936,123713,45-49,F,64,10677,5.0,7.269999981,1,0,9.365926758452749e-05,0.00046829633792263745,1.4539999961999999
951756,2017-08-20,2017-08-20,22,25,26,936,123720,35-39,F,22,2189,1.0,0.409999996,1,0,0.00045682960255824577,0.00045682960255824577,0.409999996
951779,2017-08-20,2017-08-20,27,32,29,936,123723,45-49,F,27,3277,2.0,2.680000067,1,0,0.0003051571559353067,0.0006103143118706134,1.3400000335
951782,2017-08-24,2017-08-24,26,30,29,936,123724,45-49,F,26,781,1.0,0.0,1,0,0.0012804097311139564,0.0012804097311139564,0.0
951810,2017-08-24,2017-08-24,16,17,22,936,123729,35-39,F,16,2226,1.0,0.0,1,0,0.0004492362982929021,0.0004492362982929021,0.0
951812,2017-08-29,2017-08-29,16,18,18,936,123729,35-39,F,16,16274,4.0,6.079999924,2,0,0.00012289541600098315,0.0002457908320019663,1.519999981
951837,2017-08-29,2017-08-29,20,23,23,936,123733,45-49,F,20,2077,1.0,1.50999999,1,1,0.00048146364949446316,0.00048146364949446316,1.50999999
951853,2017-08-29,2017-08-29,20,23,25,936,123736,30-34,F,20,529,1.0,0.0,0,0,0.0,0.001890359168241966,0.0
951854,2017-08-25,2017-08-25,20,26,25,936,123736,30-34,F,20,487,1.0,0.0,1,0,0.002053388090349076,0.002053388090349076,0.0
951856,2017-08-25,2017-08-25,20,23,21,936,123736,30-34,F,20,4626,2.0,2.099999905,2,0,0.00043233895373973193,0.00043233895373973193,1.0499999525
951941,2017-08-25,2017-08-25,28,33,34,936,123750,30-34,F,28,2764,1.0,1.559999943,1,1,0.000361794500723589,0.000361794500723589,1.559999943
952001,2017-08-25,2017-08-25,10,12,13,936,123760,45-49,F,10,5447,2.0,2.960000038,1,0,0.00018358729575913347,0.00036717459151826694,1.480000019
952031,2017-08-25,2017-08-25,16,17,17,936,123765,40-44,F,16,28169,8.0,12.36999989,1,1,3.5500017750008876e-05,0.000284000142000071,1.54624998625
952080,2017-08-29,2017-08-29,27,30,30,936,123774,40-44,F,27,415,1.0,0.0,1,0,0.0024096385542168677,0.0024096385542168677,0.0
952100,2017-08-29,2017-08-29,29,31,30,936,123777,35-39,F,29,810,1.0,0.0,1,1,0.0012345679012345679,0.0012345679012345679,0.0
1121091,2017-08-28,2017-08-28,10,11,15,1178,144531,30-34,M,10,1194718,141.0,254.049996,28,14,2.343649296319299e-05,0.00011801948242179326,1.8017730212765957
1121092,2017-08-28,2017-08-28,10,12,11,1178,144531,30-34,M,10,637648,67.0,122.4,13,5,2.0387423782400322e-05,0.0001050736456477555,1.826865671641791
1121094,2017-08-28,2017-08-28,10,16,15,1178,144531,30-34,M,10,24362,3.0,0.0,1,1,4.10475330432641e-05,0.0001231425991297923,0.0
1121095,2017-08-28,2017-08-28,10,16,12,1178,144531,30-34,M,10,459690,50.0,86.33000112,5,2,1.0876895299005851e-05,0.00010876895299005852,1.7266000224000002
1121096,2017-08-28,2017-08-28,10,11,16,1178,144531,30-34,M,10,750060,86.0,161.9099991,11,2,1.4665493427192491e-05,0.0001146574940671413,1.8826744081395348
1121097,2017-08-29,2017-08-29,15,18,18,1178,144532,30-34,M,15,30068,1.0,1.820000052,1,0,3.3257948649727285e-05,3.3257948649727285e-05,1.820000052
1121098,2017-08-29,2017-08-29,15,18,21,1178,144532,30-34,M,15,1267550,123.0,236.7699986,24,10,1.893416433276794e-05,9.703759220543568e-05,1.924959338211382
1121100,2017-08-29,2017-08-29,15,20,17,1178,144532,30-34,M,15,3052003,340.0,639.9499981,60,17,1.9659220518459517e-05,0.00011140224960460393,1.8822058767647059
1121101,2017-08-28,2017-08-28,15,17,21,1178,144532,30-34,M,15,29945,1.0,1.590000033,2,1,6.678911337451995e-05,3.3394556687259975e-05,1.590000033
1121102,2017-08-25,2017-08-25,15,18,20,1178,144532,30-34,M,15,357856,30.0,52.97000015,7,3,1.9560940713583117e-05,8.383260305821336e-05,1.7656666716666665
1121104,2017-08-25,2017-08-25,16,20,20,1178,144533,30-34,M,16,2080666,202.0,360.1500015,40,21,1.922461365735779e-05,9.708429896965683e-05,1.7829207995049503
1121105,2017-08-26,2017-08-26,16,22,19,1178,144533,30-34,M,16,145999,9.0,16.5200001,5,2,3.4246809909656915e-05,6.164425783738245e-05,1.8355555666666667
1121107,2017-08-26,2017-08-26,16,17,19,1178,144533,30-34,M,16,32616,1.0,1.539999962,2,0,6.13195977434388e-05,3.06597988717194e-05,1.539999962
